"espncricinfo_id","Date","Opposition"
381268,2022-01-20,"ENG Women"
381268,2022-01-22,"ENG Women"
381268,2022-07-16,"PAK Women"
381268,2022-07-17,"IRE Women"
381268,2022-07-23,"PAK Women"
381268,2022-07-29,"India Women"
381268,2022-07-31,"Barbados Wmn"
381268,2022-08-03,"PAK Women"
381268,2022-08-06,"NZ Women"
381268,2022-08-07,"India Women"
381268,2022-12-09,"India Women"
381268,2022-12-14,"India Women"
381268,2022-12-17,"India Women"
381268,2022-12-20,"India Women"
381268,2023-01-24,"PAK Women"
381268,2023-01-26,"PAK Women"
381268,2023-02-11,"NZ Women"
381268,2023-02-14,"BAN Women"
381268,2023-02-16,"SL Women"
381268,2023-02-18,"SA Women"
381268,2023-02-23,"India Women"
381268,2023-02-26,"SA Women"
381268,2023-07-01,"ENG Women"
381268,2023-07-05,"ENG Women"
381268,2023-07-08,"ENG Women"
381268,2024-01-05,"India Women"
381268,2024-01-07,"India Women"
381268,2024-01-09,"India Women"
381268,2024-01-27,"SA Women"
381268,2024-01-28,"SA Women"
381268,2024-01-30,"SA Women"
381268,2024-03-31,"BAN Women"
381268,2024-04-02,"BAN Women"
381268,2024-04-04,"BAN Women"
381268,2024-10-08,"NZ Women"
381268,2024-10-13,"India Women"
381268,2024-10-17,"SA Women"
374936,2012-01-20,"NZ Women"
374936,2012-01-21,"NZ Women"
374936,2012-01-22,"NZ Women"
374936,2012-02-01,"NZ Women"
374936,2012-03-18,"India Women"
374936,2012-03-19,"India Women"
374936,2012-03-21,"India Women"
374936,2012-03-22,"India Women"
374936,2012-09-27,"India Women"
374936,2012-09-29,"PAK Women"
374936,2012-10-01,"ENG Women"
374936,2012-10-05,"WI Women"
374936,2012-10-07,"ENG Women"
374936,2013-08-27,"ENG Women"
374936,2014-01-29,"ENG Women"
374936,2014-01-31,"ENG Women"
374936,2014-02-02,"ENG Women"
374936,2014-03-23,"NZ Women"
374936,2014-03-25,"SA Women"
374936,2014-03-27,"IRE Women"
374936,2014-03-29,"PAK Women"
374936,2014-04-03,"WI Women"
374936,2014-04-06,"ENG Women"
374936,2014-08-30,"PAK Women"
374936,2014-11-02,"WI Women"
374936,2014-11-05,"WI Women"
374936,2014-11-07,"WI Women"
374936,2014-11-09,"WI Women"
374936,2015-08-19,"IRE Women"
374936,2015-08-21,"IRE Women"
374936,2015-08-22,"IRE Women"
374936,2015-08-26,"ENG Women"
374936,2015-08-28,"ENG Women"
374936,2015-08-31,"ENG Women"
374936,2016-01-26,"India Women"
374936,2016-01-29,"India Women"
374936,2016-01-31,"India Women"
374936,2016-02-28,"NZ Women"
374936,2016-03-01,"NZ Women"
374936,2016-03-04,"NZ Women"
374936,2016-03-18,"SA Women"
374936,2016-03-21,"NZ Women"
374936,2016-03-24,"SL Women"
374936,2016-03-26,"IRE Women"
374936,2016-03-30,"ENG Women"
374936,2016-04-03,"WI Women"
374936,2016-09-27,"SL Women"
374936,2017-02-17,"NZ Women"
374936,2017-02-19,"NZ Women"
374936,2017-02-22,"NZ Women"
374936,2017-11-17,"ENG Women"
374936,2017-11-19,"ENG Women"
374936,2017-11-21,"ENG Women"
374936,2018-03-22,"India Women"
374936,2018-03-23,"ENG Women"
374936,2018-03-26,"India Women"
374936,2018-03-28,"ENG Women"
374936,2018-03-31,"ENG Women"
374936,2018-10-29,"PAK Women"
374936,2019-07-26,"ENG Women"
374936,2019-07-28,"ENG Women"
374936,2019-07-31,"ENG Women"
374936,2019-09-14,"WI Women"
374936,2019-09-16,"WI Women"
374936,2019-09-18,"WI Women"
374936,2019-09-29,"SL Women"
374936,2019-09-30,"SL Women"
374936,2019-10-02,"SL Women"
374936,2020-02-01,"ENG Women"
374936,2020-02-02,"India Women"
374936,2020-02-08,"India Women"
374936,2020-02-09,"ENG Women"
374936,2020-02-12,"India Women"
374936,2020-02-21,"India Women"
374936,2020-02-24,"SL Women"
374936,2020-02-27,"BAN Women"
374936,2020-03-02,"NZ Women"
374936,2020-03-05,"SA Women"
374936,2020-03-08,"India Women"
374936,2020-09-26,"NZ Women"
374936,2020-09-27,"NZ Women"
374936,2020-09-30,"NZ Women"
374936,2021-03-28,"NZ Women"
374936,2021-03-30,"NZ Women"
374936,2021-04-01,"NZ Women"
374936,2022-01-20,"ENG Women"
374936,2022-01-22,"ENG Women"
374936,2022-07-21,"IRE Women"
374936,2022-07-23,"PAK Women"
374936,2022-07-29,"India Women"
374936,2022-07-31,"Barbados Wmn"
374936,2022-08-03,"PAK Women"
374936,2022-08-06,"NZ Women"
374936,2022-08-07,"India Women"
374936,2022-12-09,"India Women"
374936,2023-01-24,"PAK Women"
374936,2023-01-26,"PAK Women"
374936,2023-02-11,"NZ Women"
374936,2023-02-23,"India Women"
374936,2023-02-26,"SA Women"
374936,2023-07-01,"ENG Women"
374936,2023-07-05,"ENG Women"
374936,2023-07-08,"ENG Women"
374936,2023-10-01,"WI Women"
374936,2023-10-02,"WI Women"
382231,2017-02-17,"NZ Women"
382231,2017-02-19,"NZ Women"
382231,2017-02-22,"NZ Women"
382231,2017-11-19,"ENG Women"
382231,2017-11-21,"ENG Women"
382231,2020-02-21,"India Women"
382231,2020-02-24,"SL Women"
420314,2013-01-22,"NZ Women"
420314,2013-01-22,"NZ Women"
420314,2013-01-24,"NZ Women"
420314,2014-02-02,"ENG Women"
420314,2014-08-30,"PAK Women"
420314,2014-08-31,"PAK Women"
420314,2014-09-05,"PAK Women"
420314,2014-11-09,"WI Women"
420314,2015-08-19,"IRE Women"
420314,2015-08-22,"IRE Women"
420314,2015-08-26,"ENG Women"
420314,2015-08-28,"ENG Women"
420314,2015-08-31,"ENG Women"
420314,2016-01-26,"India Women"
420314,2016-02-28,"NZ Women"
420314,2016-03-01,"NZ Women"
420314,2016-03-04,"NZ Women"
420314,2016-03-18,"SA Women"
420314,2016-03-21,"NZ Women"
420314,2016-03-24,"SL Women"
420314,2016-03-26,"IRE Women"
420314,2016-03-30,"ENG Women"
420314,2016-04-03,"WI Women"
420314,2016-09-27,"SL Women"
420314,2017-02-17,"NZ Women"
420314,2017-02-19,"NZ Women"
420314,2017-02-22,"NZ Women"
420314,2017-11-17,"ENG Women"
420314,2017-11-19,"ENG Women"
420314,2017-11-21,"ENG Women"
420314,2018-03-22,"India Women"
420314,2018-03-23,"ENG Women"
420314,2018-03-26,"India Women"
420314,2018-03-28,"ENG Women"
420314,2018-03-31,"ENG Women"
420314,2018-09-29,"NZ Women"
420314,2018-10-01,"NZ Women"
420314,2018-10-05,"NZ Women"
420314,2018-10-25,"PAK Women"
420314,2018-10-27,"PAK Women"
420314,2018-10-29,"PAK Women"
420314,2018-11-09,"PAK Women"
420314,2018-11-11,"IRE Women"
420314,2018-11-13,"NZ Women"
420314,2018-11-17,"India Women"
420314,2018-11-22,"WI Women"
420314,2018-11-24,"ENG Women"
420314,2019-07-26,"ENG Women"
420314,2019-07-28,"ENG Women"
420314,2019-07-31,"ENG Women"
420314,2019-09-14,"WI Women"
420314,2019-09-16,"WI Women"
420314,2019-09-18,"WI Women"
420314,2019-09-29,"SL Women"
420314,2019-09-30,"SL Women"
420314,2019-10-02,"SL Women"
420314,2020-02-01,"ENG Women"
420314,2020-02-02,"India Women"
420314,2020-02-08,"India Women"
420314,2020-02-09,"ENG Women"
420314,2020-02-12,"India Women"
420314,2020-02-21,"India Women"
420314,2020-02-24,"SL Women"
420314,2020-02-27,"BAN Women"
420314,2020-03-02,"NZ Women"
420314,2020-03-05,"SA Women"
420314,2020-03-08,"India Women"
420314,2020-09-26,"NZ Women"
420314,2020-09-27,"NZ Women"
420314,2020-09-30,"NZ Women"
420314,2021-03-28,"NZ Women"
420314,2021-03-30,"NZ Women"
420314,2021-04-01,"NZ Women"
420314,2022-01-20,"ENG Women"
420314,2022-01-22,"ENG Women"
420314,2022-07-16,"PAK Women"
420314,2022-07-17,"IRE Women"
420314,2022-07-21,"IRE Women"
420314,2022-07-23,"PAK Women"
420314,2022-07-29,"India Women"
420314,2022-07-31,"Barbados Wmn"
420314,2022-08-03,"PAK Women"
420314,2022-08-06,"NZ Women"
420314,2022-08-07,"India Women"
420314,2022-12-09,"India Women"
420314,2022-12-11,"India Women"
420314,2022-12-14,"India Women"
420314,2022-12-17,"India Women"
420314,2023-01-24,"PAK Women"
420314,2023-01-26,"PAK Women"
420314,2023-02-11,"NZ Women"
420314,2023-02-14,"BAN Women"
420314,2023-02-16,"SL Women"
420314,2023-02-18,"SA Women"
420314,2023-02-23,"India Women"
420314,2023-02-26,"SA Women"
420314,2023-07-01,"ENG Women"
420314,2023-07-05,"ENG Women"
420314,2023-07-08,"ENG Women"
420314,2023-10-01,"WI Women"
420314,2023-10-02,"WI Women"
420314,2023-10-05,"WI Women"
420314,2024-01-05,"India Women"
420314,2024-01-07,"India Women"
420314,2024-01-09,"India Women"
420314,2024-01-27,"SA Women"
420314,2024-01-28,"SA Women"
420314,2024-01-30,"SA Women"
420314,2024-04-02,"BAN Women"
420314,2024-04-04,"BAN Women"
420314,2024-09-19,"NZ Women"
420314,2024-09-22,"NZ Women"
420314,2024-09-24,"NZ Women"
420314,2024-10-05,"SL Women"
420314,2024-10-08,"NZ Women"
420314,2024-10-11,"PAK Women"
420314,2024-10-13,"India Women"
420314,2024-10-17,"SA Women"
329336,2010-12-30,"NZ Women"
329336,2011-01-12,"ENG Women"
329336,2011-01-14,"ENG Women"
329336,2011-01-16,"ENG Women"
329336,2011-01-17,"ENG Women"
329336,2011-01-18,"ENG Women"
329336,2011-02-18,"NZ Women"
329336,2011-02-19,"NZ Women"
329336,2011-02-20,"NZ Women"
329336,2011-06-23,"India Women"
329336,2011-06-25,"ENG Women"
329336,2011-06-26,"NZ Women"
329336,2011-06-27,"ENG Women"
329336,2012-01-20,"NZ Women"
329336,2012-01-21,"NZ Women"
329336,2012-01-22,"NZ Women"
329336,2012-02-01,"NZ Women"
329336,2012-02-03,"NZ Women"
329336,2012-03-18,"India Women"
329336,2012-03-19,"India Women"
329336,2012-03-21,"India Women"
329336,2012-03-22,"India Women"
329336,2012-09-27,"India Women"
329336,2012-09-29,"PAK Women"
329336,2012-10-01,"ENG Women"
329336,2012-10-05,"WI Women"
329336,2012-10-07,"ENG Women"
329336,2013-01-22,"NZ Women"
329336,2013-01-22,"NZ Women"
329336,2013-08-27,"ENG Women"
329336,2013-08-29,"ENG Women"
329336,2013-08-31,"ENG Women"
329336,2014-01-29,"ENG Women"
329336,2014-01-31,"ENG Women"
329336,2014-02-02,"ENG Women"
329336,2014-03-23,"NZ Women"
329336,2014-03-25,"SA Women"
329336,2014-03-27,"IRE Women"
329336,2014-03-29,"PAK Women"
329336,2014-04-03,"WI Women"
329336,2014-04-06,"ENG Women"
329336,2014-08-30,"PAK Women"
329336,2014-08-31,"PAK Women"
329336,2014-09-03,"PAK Women"
329336,2014-09-05,"PAK Women"
329336,2014-11-02,"WI Women"
329336,2014-11-05,"WI Women"
329336,2014-11-07,"WI Women"
329336,2014-11-09,"WI Women"
329336,2015-08-19,"IRE Women"
329336,2015-08-21,"IRE Women"
329336,2015-08-22,"IRE Women"
329336,2015-08-26,"ENG Women"
329336,2015-08-28,"ENG Women"
329336,2015-08-31,"ENG Women"
329336,2016-01-26,"India Women"
329336,2016-01-29,"India Women"
329336,2016-01-31,"India Women"
329336,2016-02-28,"NZ Women"
329336,2016-03-01,"NZ Women"
329336,2016-03-04,"NZ Women"
329336,2016-03-18,"SA Women"
329336,2016-03-21,"NZ Women"
329336,2016-03-24,"SL Women"
329336,2016-03-26,"IRE Women"
329336,2016-03-30,"ENG Women"
329336,2016-04-03,"WI Women"
329336,2017-02-17,"NZ Women"
329336,2017-02-19,"NZ Women"
329336,2017-02-22,"NZ Women"
329336,2018-03-22,"India Women"
329336,2018-03-26,"India Women"
329336,2018-03-28,"ENG Women"
329336,2018-03-31,"ENG Women"
329336,2018-09-29,"NZ Women"
329336,2018-10-01,"NZ Women"
329336,2018-10-05,"NZ Women"
329336,2018-10-25,"PAK Women"
329336,2018-10-27,"PAK Women"
329336,2018-11-09,"PAK Women"
329336,2018-11-11,"IRE Women"
329336,2018-11-13,"NZ Women"
329336,2018-11-17,"India Women"
329336,2018-11-22,"WI Women"
329336,2018-11-24,"ENG Women"
329336,2019-07-26,"ENG Women"
329336,2019-07-28,"ENG Women"
329336,2019-07-31,"ENG Women"
329336,2019-09-14,"WI Women"
329336,2019-09-16,"WI Women"
329336,2019-09-18,"WI Women"
329336,2019-09-29,"SL Women"
329336,2019-09-30,"SL Women"
329336,2019-10-02,"SL Women"
329336,2020-02-01,"ENG Women"
329336,2020-02-08,"India Women"
329336,2020-02-09,"ENG Women"
329336,2020-02-12,"India Women"
329336,2020-02-21,"India Women"
329336,2020-02-24,"SL Women"
329336,2020-02-27,"BAN Women"
329336,2020-03-02,"NZ Women"
329336,2020-03-05,"SA Women"
329336,2020-03-08,"India Women"
329336,2020-09-26,"NZ Women"
329336,2020-09-27,"NZ Women"
329336,2020-09-30,"NZ Women"
329336,2021-03-28,"NZ Women"
329336,2021-03-30,"NZ Women"
329336,2021-04-01,"NZ Women"
329336,2021-10-07,"India Women"
329336,2021-10-09,"India Women"
329336,2021-10-10,"India Women"
329336,2022-01-20,"ENG Women"
329336,2022-01-22,"ENG Women"
329336,2022-07-16,"PAK Women"
329336,2022-07-17,"IRE Women"
329336,2022-07-21,"IRE Women"
329336,2022-07-23,"PAK Women"
329336,2022-07-29,"India Women"
329336,2022-07-31,"Barbados Wmn"
329336,2022-08-03,"PAK Women"
329336,2022-08-06,"NZ Women"
329336,2022-08-07,"India Women"
329336,2023-01-24,"PAK Women"
329336,2023-01-26,"PAK Women"
329336,2023-02-11,"NZ Women"
329336,2023-02-14,"BAN Women"
329336,2023-02-16,"SL Women"
329336,2023-02-18,"SA Women"
329336,2023-02-23,"India Women"
329336,2023-02-26,"SA Women"
381217,2018-03-23,"ENG Women"
381217,2019-09-30,"SL Women"
381217,2019-10-02,"SL Women"
381217,2020-02-02,"India Women"
381217,2020-02-08,"India Women"
381217,2020-02-09,"ENG Women"
381217,2020-02-12,"India Women"
381217,2020-02-24,"SL Women"
381217,2020-02-27,"BAN Women"
381217,2020-03-02,"NZ Women"
381217,2020-03-05,"SA Women"
381217,2020-03-08,"India Women"
381217,2020-09-26,"NZ Women"
381217,2020-09-27,"NZ Women"
381217,2020-09-30,"NZ Women"
381217,2021-03-28,"NZ Women"
381217,2021-03-30,"NZ Women"
381217,2021-04-01,"NZ Women"
381217,2021-10-07,"India Women"
381217,2021-10-09,"India Women"
381217,2021-10-10,"India Women"
381217,2022-01-20,"ENG Women"
381217,2022-01-22,"ENG Women"
381217,2022-07-16,"PAK Women"
381217,2022-07-17,"IRE Women"
381217,2022-07-23,"PAK Women"
381217,2022-12-14,"India Women"
1176132,2022-12-11,"India Women"
1176132,2022-12-20,"India Women"
1176132,2023-10-01,"WI Women"
1176132,2023-10-02,"WI Women"
1176132,2023-10-05,"WI Women"
1176132,2024-01-05,"India Women"
1176132,2024-01-07,"India Women"
1176132,2024-01-09,"India Women"
1176132,2024-01-27,"SA Women"
1176132,2024-01-28,"SA Women"
1176132,2024-01-30,"SA Women"
1176132,2024-03-31,"BAN Women"
1176132,2024-04-02,"BAN Women"
1176132,2024-09-19,"NZ Women"
1176132,2024-09-22,"NZ Women"
1176132,2024-09-24,"NZ Women"
1176132,2024-10-05,"SL Women"
1176132,2024-10-08,"NZ Women"
1176132,2024-10-11,"PAK Women"
1176132,2024-10-13,"India Women"
1176132,2024-10-17,"SA Women"
268889,2010-02-21,"NZ Women"
268889,2010-02-22,"NZ Women"
268889,2010-02-23,"NZ Women"
268889,2010-02-26,"NZ Women"
268889,2010-02-28,"NZ Women"
268889,2011-01-12,"ENG Women"
268889,2011-01-14,"ENG Women"
268889,2011-01-17,"ENG Women"
268889,2011-01-18,"ENG Women"
268889,2011-02-18,"NZ Women"
268889,2011-02-19,"NZ Women"
268889,2011-02-20,"NZ Women"
268889,2011-06-23,"India Women"
268889,2011-06-25,"ENG Women"
268889,2011-06-26,"NZ Women"
268889,2011-06-27,"ENG Women"
268889,2012-02-03,"NZ Women"
268889,2012-03-22,"India Women"
268889,2012-03-23,"India Women"
268889,2012-09-27,"India Women"
268889,2012-10-01,"ENG Women"
268889,2012-10-05,"WI Women"
268889,2012-10-07,"ENG Women"
268889,2013-01-22,"NZ Women"
268889,2013-01-24,"NZ Women"
268889,2013-08-27,"ENG Women"
268889,2013-08-29,"ENG Women"
268889,2017-11-17,"ENG Women"
268889,2017-11-19,"ENG Women"
268889,2017-11-21,"ENG Women"
268889,2018-03-22,"India Women"
268889,2018-03-23,"ENG Women"
268889,2018-03-26,"India Women"
268889,2018-03-28,"ENG Women"
268889,2018-03-31,"ENG Women"
268889,2018-09-29,"NZ Women"
268889,2018-10-01,"NZ Women"
268889,2018-10-05,"NZ Women"
268889,2018-10-25,"PAK Women"
268889,2018-10-27,"PAK Women"
268889,2018-10-29,"PAK Women"
268889,2018-11-09,"PAK Women"
268889,2018-11-11,"IRE Women"
268889,2018-11-13,"NZ Women"
268889,2018-11-17,"India Women"
268889,2018-11-22,"WI Women"
268889,2018-11-24,"ENG Women"
268889,2019-07-26,"ENG Women"
268889,2019-07-28,"ENG Women"
268889,2019-07-31,"ENG Women"
268889,2019-09-14,"WI Women"
268889,2019-09-16,"WI Women"
268889,2019-09-18,"WI Women"
268889,2019-09-29,"SL Women"
268889,2019-09-30,"SL Women"
268889,2019-10-02,"SL Women"
268889,2020-02-01,"ENG Women"
268889,2020-02-02,"India Women"
268889,2020-02-08,"India Women"
268889,2020-02-09,"ENG Women"
268889,2020-02-12,"India Women"
268889,2020-02-21,"India Women"
268889,2020-02-24,"SL Women"
268889,2020-02-27,"BAN Women"
268889,2020-03-02,"NZ Women"
268889,2020-03-05,"SA Women"
268889,2020-03-08,"India Women"
268889,2020-09-26,"NZ Women"
268889,2020-09-27,"NZ Women"
268889,2020-09-30,"NZ Women"
268889,2021-03-28,"NZ Women"
268889,2021-03-30,"NZ Women"
268889,2021-04-01,"NZ Women"
268889,2022-01-20,"ENG Women"
268889,2022-01-22,"ENG Women"
268889,2022-07-16,"PAK Women"
268889,2022-07-17,"IRE Women"
268889,2022-07-21,"IRE Women"
268889,2022-07-23,"PAK Women"
268889,2022-07-29,"India Women"
268889,2022-07-31,"Barbados Wmn"
268889,2022-08-03,"PAK Women"
268889,2022-08-06,"NZ Women"
268889,2022-08-07,"India Women"
944373,2018-03-22,"India Women"
944373,2018-03-23,"ENG Women"
944373,2018-03-28,"ENG Women"
944373,2018-09-29,"NZ Women"
944373,2018-10-01,"NZ Women"
944373,2018-10-05,"NZ Women"
944373,2018-10-25,"PAK Women"
944373,2018-10-27,"PAK Women"
944373,2018-10-29,"PAK Women"
944373,2018-11-09,"PAK Women"
944373,2018-11-11,"IRE Women"
944373,2018-11-13,"NZ Women"
944373,2018-11-17,"India Women"
944373,2018-11-22,"WI Women"
944373,2018-11-24,"ENG Women"
944373,2019-07-26,"ENG Women"
944373,2019-07-28,"ENG Women"
944373,2020-02-08,"India Women"
944373,2020-02-09,"ENG Women"
944373,2020-03-05,"SA Women"
944373,2020-03-08,"India Women"
944373,2020-09-26,"NZ Women"
944373,2020-09-27,"NZ Women"
944373,2020-09-30,"NZ Women"
944373,2021-10-07,"India Women"
944373,2021-10-09,"India Women"
944373,2021-10-10,"India Women"
944373,2024-03-31,"BAN Women"
944373,2024-04-02,"BAN Women"
944373,2024-04-04,"BAN Women"
944373,2024-09-19,"NZ Women"
944373,2024-09-22,"NZ Women"
944373,2024-09-24,"NZ Women"
944373,2024-10-05,"SL Women"
944373,2024-10-08,"NZ Women"
944373,2024-10-11,"PAK Women"
944373,2024-10-13,"India Women"
944373,2024-10-17,"SA Women"
1071711,2018-11-17,"India Women"
1071711,2019-07-31,"ENG Women"
1071711,2019-09-18,"WI Women"
1071711,2019-09-29,"SL Women"
1071711,2019-09-30,"SL Women"
1071711,2019-10-02,"SL Women"
1071711,2020-02-02,"India Women"
1071711,2020-02-09,"ENG Women"
1071711,2020-02-12,"India Women"
1071711,2021-03-28,"NZ Women"
1071711,2021-04-01,"NZ Women"
1071711,2021-10-07,"India Women"
1071711,2021-10-09,"India Women"
1071711,2021-10-10,"India Women"
1071711,2022-01-20,"ENG Women"
1071711,2024-03-31,"BAN Women"
1071711,2024-04-04,"BAN Women"
1071711,2024-09-19,"NZ Women"
1071711,2024-09-24,"NZ Women"
1071711,2024-10-11,"PAK Women"
381311,2021-10-07,"India Women"
381311,2021-10-09,"India Women"
381311,2021-10-10,"India Women"
381311,2022-01-20,"ENG Women"
381311,2022-01-22,"ENG Women"
381311,2022-07-16,"PAK Women"
381311,2022-07-17,"IRE Women"
381311,2022-07-21,"IRE Women"
381311,2022-07-23,"PAK Women"
381311,2022-07-29,"India Women"
381311,2022-07-31,"Barbados Wmn"
381311,2022-08-03,"PAK Women"
381311,2022-08-06,"NZ Women"
381311,2022-08-07,"India Women"
381311,2022-12-09,"India Women"
381311,2022-12-11,"India Women"
381311,2022-12-14,"India Women"
381311,2022-12-17,"India Women"
381311,2022-12-20,"India Women"
381311,2023-01-24,"PAK Women"
381311,2023-01-26,"PAK Women"
381311,2023-02-11,"NZ Women"
381311,2023-02-14,"BAN Women"
381311,2023-02-16,"SL Women"
381311,2023-02-18,"SA Women"
381311,2023-02-23,"India Women"
381311,2023-02-26,"SA Women"
381311,2023-07-01,"ENG Women"
381311,2023-07-05,"ENG Women"
381311,2023-07-08,"ENG Women"
381311,2023-10-01,"WI Women"
381311,2023-10-02,"WI Women"
381311,2023-10-05,"WI Women"
381311,2024-01-05,"India Women"
381311,2024-01-07,"India Women"
381311,2024-01-09,"India Women"
381311,2024-01-27,"SA Women"
381311,2024-01-28,"SA Women"
381311,2024-01-30,"SA Women"
381311,2024-03-31,"BAN Women"
381311,2024-04-02,"BAN Women"
381311,2024-04-04,"BAN Women"
381311,2024-09-19,"NZ Women"
381311,2024-09-22,"NZ Women"
381311,2024-09-24,"NZ Women"
381311,2024-10-05,"SL Women"
381311,2024-10-08,"NZ Women"
381311,2024-10-11,"PAK Women"
381311,2024-10-13,"India Women"
381311,2024-10-17,"SA Women"
301595,2012-08-28,"IRE Women"
301595,2012-08-29,"PAK Women"
301595,2012-09-11,"SA Women"
301595,2012-09-12,"SA Women"
301595,2012-09-14,"SA Women"
301595,2012-10-30,"PAK Women"
301595,2013-04-02,"India Women"
301595,2013-04-04,"India Women"
301595,2013-04-05,"India Women"
301595,2013-09-12,"SA Women"
301595,2013-09-14,"SA Women"
301595,2013-09-15,"SA Women"
301595,2014-03-08,"PAK Women"
301595,2014-03-09,"India Women"
301595,2014-03-11,"India Women"
301595,2014-03-13,"India Women"
301595,2014-03-15,"PAK Women"
301595,2014-03-26,"WI Women"
301595,2014-03-28,"ENG Women"
301595,2014-03-30,"India Women"
301595,2014-04-01,"SL Women"
301595,2014-04-03,"IRE Women"
301595,2015-09-30,"PAK Women"
301595,2015-10-01,"PAK Women"
301595,2016-03-15,"India Women"
301595,2016-03-17,"ENG Women"
301595,2016-09-05,"IRE Women"
301595,2016-11-26,"India Women"
301595,2016-11-30,"PAK Women"
301595,2018-06-03,"SL Women"
301595,2018-06-04,"PAK Women"
301595,2018-06-06,"India Women"
301595,2018-06-07,"THA Women"
301595,2018-06-09,"Mas Women"
301595,2018-06-10,"India Women"
301595,2018-06-28,"IRE Women"
301595,2018-06-29,"IRE Women"
301595,2018-07-01,"IRE Women"
301595,2018-07-07,"PNG Women"
301595,2018-07-08,"NL Women"
301595,2018-07-10,"UAE Women"
301595,2018-07-12,"SCO Women"
301595,2018-07-14,"IRE Women"
301595,2018-10-03,"PAK Women"
301595,2018-10-05,"PAK Women"
301595,2018-10-06,"PAK Women"
301595,2018-11-09,"WI Women"
301595,2018-11-12,"ENG Women"
301595,2018-11-14,"SL Women"
301595,2018-11-18,"SA Women"
301595,2019-08-21,"THA Women"
301595,2019-08-23,"NL Women"
301595,2019-08-26,"THA Women"
301595,2019-09-01,"USA Women"
301595,2019-09-02,"PNG Women"
301595,2019-09-05,"IRE Women"
301595,2019-10-26,"PAK Women"
